ccode,country,base_year,leader,autocoup_attempt,autocoup_outcome,regime,GDP_pc,GDP_trend,polity5,violence,age,pop_log
367,Latvia,1998,Krasts,0,NA,parliamentary,10.479,1.114005060276827,8,0,41,5.5397958018833915
367,Latvia,1999,Kristopans,0,NA,parliamentary,11.039,1.154803749267721,8,0,45,5.532297984162177
367,Latvia,1999,Skele,0,NA,parliamentary,11.039,1.154803749267721,8,0,41,5.532297984162177
367,Latvia,2001,Berzins,0,NA,parliamentary,12.574,1.2022641653758628,8,0,50,5.5140374318460035
367,Latvia,2003,Repse,0,NA,parliamentary,14.452,1.2193516815443546,8,0,42,5.495051231944861
367,Latvia,2004,Indulis Emsis,0,NA,parliamentary,15.687,1.240392826643894,8,0,52,5.483081770493122
367,Latvia,2006,Aigars Kalvitis,0,NA,parliamentary,18.995,1.2940783736647046,8,0,40,5.470601213671405
367,Latvia,2008,Godmanis,0,NA,parliamentary,20.685,1.1895587964666912,8,0,57,5.453922702136117
367,Latvia,2011,Dombrovskis,0,NA,parliamentary,20.097,1.0178685386088067,8,0,40,5.401266477104175
367,Latvia,2015,Lamdota Straujuma,0,NA,parliamentary,23.523,1.1245769032184039,8,0,64,5.359224301451558
367,Latvia,2017,Maris Kucinskis,0,NA,parliamentary,25.742,1.1348987311636436,8,0,56,5.338388679377283
368,Lithuania,1991,Landsbergis,0,NA,parliamentary,12.399,NA,10,0,60,5.976470191523628
368,Lithuania,1995,Brazauskas,0,NA,parliamentary,9.17,0.8313689936536719,10,0,63,5.948953627155765
368,Lithuania,2000,Adamkus,0,NA,parliamentary,11.926,1.1590118369647613,10,0,74,5.916808347782125
368,Lithuania,2003,Paksas,0,NA,parliamentary,14.992,1.2351700500922753,10,0,47,5.8949894390381274
368,Lithuania,2004,Paulauskas,0,NA,parliamentary,16.139,1.2475071500347839,10,0,51,5.885687277953814
368,Lithuania,2007,Adamkus,0,NA,parliamentary,20.653,1.267848592370686,10,0,54,5.854421280781771
368,Lithuania,2014,Grybauskaite,0,NA,parliamentary,25.444,1.1495540756670792,10,0,58,5.756150358132696
369,Ukraine,1992,Kravchuk,0,NA,presidential,9.487,NA,6,0,58,8.623961116209031
369,Ukraine,1999,Kuchma,0,NA,presidential,5.132,0.9130048034157622,7,0,61,8.56532733092473
369,Ukraine,2007,Yushchenko,0,NA,presidential,9.615,1.2659644502962475,7,0,53,8.509007378884567
369,Ukraine,2012,Yanukovych,0,NA,presidential,9.823,1.0327172564603968,6,0,62,8.484478039138665
369,Ukraine,2014,Oleksandr Turchynov,0,NA,presidential,9.61,1.0045576183308245,4,2,50,8.476730507336255
369,Ukraine,2016,Petro Poroshenko,0,NA,presidential,9.211,0.9574445968982579,4,2,51,8.463985855893778
370,Belarus (Byelorussia),1992,Shushkevich,0,NA,dominant-party,10.238,NA,6,0,58,6.9888780185957655
370,Belarus (Byelorussia),1994,Kuznyatsu,0,NA,dominant-party,8.229,NA,8,0,47,6.982919336138872
370,Belarus (Byelorussia),1994,Hryb,0,NA,dominant-party,8.229,NA,8,0,56,6.982919336138872
370,Belarus (Byelorussia),2004,Lukashenko,1,Yes,personal,11.711,1.191983551828027,-7,0,50,6.941666730608814
371,Armenia,1994,Ter-Petrosyan,0,NA,personal,3.121,NA,6,3,49,5.8056378544965295
371,Armenia,2003,Kocharian,0,NA,personal,5.326,1.2731879900554597,5,0,49,5.757651781605888
371,Armenia,2018,Sarkisyan,1,No,personal,11.837,1.14853195164076,7,0,64,5.753223220802071
372,Georgia,1991,Gamsakhurdia,0,NA,personal,7.821,NA,3,3,52,6.329667428156979
372,Georgia,1992,Ioseliani,0,NA,personal,4.91,NA,4,3,66,6.29592445619744
372,Georgia,1998,Shevardnadze,0,NA,personal,3.937,1.1608090576718952,4,1,70,6.182124162144475
372,Georgia,2003,Burdjanadze,0,NA,personal,5.166,1.2050384884534642,2,0,39,6.119048287462602
372,Georgia,2005,Saakashvili,0,NA,presidential,6.071,1.256883772928657,7,0,38,6.114500429045814
372,Georgia,2007,Burdzhanadze,0,NA,presidential,7.306,1.2955278930382665,6,0,43,6.115227445471062
372,Georgia,2010,Saakashvili,0,NA,presidential,8.155,1.1486239048987295,6,0,43,6.1029030542961795
372,Georgia,2016,Margvelashvili,0,NA,presidential,10.907,1.1356489869015638,7,0,47,6.098694314625482
373,Azerbaijan,1991,Mutalibov,0,NA,personal,7.53,NA,-3,6,53,6.660434294849665
373,Azerbaijan,1992,Mamedov,0,NA,personal,5.989,NA,1,6,51,6.667747828078503
373,Azerbaijan,1992,Mutalibov,0,NA,personal,5.989,NA,1,6,54,6.667747828078503
373,Azerbaijan,1992,Gambarov,0,NA,personal,5.989,NA,1,6,35,6.667747828078503
373,Azerbaijan,1992,Abulfaz Elchibey,0,NA,personal,5.989,NA,1,6,54,6.667747828078503
373,Azerbaijan,2002,H. Aliyev,1,Yes,personal,4.188,1.243394097737664,-7,0,79,6.755642022198243
373,Azerbaijan,2009,Ilhma Aliyev,1,Yes,personal,12.814,1.5141560712766462,-7,0,48,6.854314417063436
375,Finland,1945,Mannerheim,0,NA,presidential,5.601,1.0318717759764187,10,0,78,5.9992764545488555
375,Finland,1951,Paasikivi,0,NA,presidential,7.227,1.160814674419352,10,0,72,6.066363277958191
375,Finland,1973,Kekkonen,1,Yes,presidential,17.912,1.183904399323181,10,0,73,6.207067741248206
375,Finland,1987,Koivisto,0,NA,presidential,24.543,1.0918870342029399,10,0,64,6.259843380048744
375,Finland,1997,Marthi Ahtisaari,0,NA,presidential,28.61,1.1306780906913696,10,0,60,6.300444452008798
375,Finland,2006,Halonen,0,NA,parliamentary,38.149,1.085845216747787,10,0,63,6.329767250259814
375,Finland,2018,Sauli Niinistö,0,NA,parliamentary,40.313,1.050841183861365,10,0,70,6.375755387651406
380,Sweden,1958,Erlander,0,NA,parliamentary,13.719,1.0849347568208778,10,0,57,6.666720123203881
380,Sweden,1973,Palme,0,NA,parliamentary,23.425,1.0959679607744062,10,0,46,6.7646363582549975
380,Sweden,1977,Falldin,0,NA,parliamentary,23.841,1.0153315446531237,10,0,51,6.772659234356407
380,Sweden,1979,Ullsten,0,NA,parliamentary,24.588,1.028192926260151,10,0,48,6.781883618422134
380,Sweden,1981,Falldin,0,NA,parliamentary,24.975,1.0285650745014703,10,0,55,6.786342162547853
380,Sweden,1984,Palme,0,NA,parliamentary,26.599,1.0589448372507804,10,0,57,6.7859932124718405
380,Sweden,1989,Carlsson,0,NA,parliamentary,30.123,1.0714514373519433,10,0,55,6.805941798484019
380,Sweden,1993,Bildt,0,NA,parliamentary,29.357,0.9785601429323805,10,0,44,6.827519802729932
380,Sweden,1995,Carlsson,0,NA,parliamentary,31.085,1.0378895633418141,10,0,61,6.843048210307894
380,Sweden,2001,Persson,0,NA,parliamentary,37.555,1.095198100937283,10,0,52,6.853484925970895
380,Sweden,2010,Reinfeldt,0,NA,parliamentary,43.325,1.0173435650818103,10,0,45,6.907704277681593
380,Sweden,2018,Stefan Löfven,0,NA,parliamentary,48.634,1.0586094459463578,10,0,61,6.978558510777537
385,Norway,1945,Nygaardsvold,0,NA,parliamentary,7.886,1.0329560934716546,10,0,66,5.802082120943444
385,Norway,1948,Gerhardsen,0,NA,parliamentary,9.41,1.17028156402348,10,0,51,5.831069830459971
385,Norway,1953,Torp,0,NA,parliamentary,10.653,1.074172666223002,10,0,60,5.88359254697826
385,Norway,1959,Gerhardsen,0,NA,parliamentary,12.295,1.0674040247946799,10,0,62,5.936580603521925
385,Norway,1963,Lyng,0,NA,parliamentary,13.975,1.0943960656559328,10,0,58,5.968467121875279
385,Norway,1964,Gerhardsen,0,NA,parliamentary,14.574,1.106723569703689,10,0,67,5.976569159591281
385,Norway,1968,Borten,0,NA,parliamentary,17.004,1.1175813342096617,10,0,55,6.0095328281575515
385,Norway,1971,Bratteli,0,NA,parliamentary,18.701,1.0980178022029639,10,0,61,6.034808957660383
385,Norway,1973,Korvald,0,NA,parliamentary,20.692,1.1349151501190202,10,0,57,6.050146105929003
385,Norway,1974,Bratteli,0,NA,parliamentary,21.228,1.1190418454596254,10,0,64,6.05281126109428
385,Norway,1978,Nordli,0,NA,parliamentary,24.769,1.1174926008806756,10,0,51,6.065750717669139
385,Norway,1981,Brundtland,0,NA,parliamentary,27.408,1.099116151489389,10,0,42,6.077458740274843
385,Norway,1984,Willoch,0,NA,parliamentary,29.587,1.08412235445858,10,0,56,6.089511886561583
385,Norway,1988,Brundtland,0,NA,parliamentary,31.488,1.0398119039442053,10,0,49,6.098835789898423
385,Norway,1990,Syse,0,NA,parliamentary,32.341,1.0317951532012097,10,0,60,6.108493965532888
385,Norway,1993,Brundtland,0,NA,parliamentary,35.305,1.0820063011045322,10,0,54,6.124779666347102
385,Norway,1997,Jagland,0,NA,parliamentary,42.305,1.1437307711024478,10,0,47,6.1472923911373245
385,Norway,1998,Bondevik,0,NA,parliamentary,43.398,1.1248542028459607,10,0,51,6.151572447409367
385,Norway,1998,Lahnstein,0,NA,parliamentary,43.398,1.1248542028459607,10,0,49,6.151572447409367
385,Norway,1999,Bondevik,0,NA,parliamentary,45.088,1.1216032000318412,10,0,52,6.157593203694647
385,Norway,2001,Stoltenberg,0,NA,parliamentary,48.617,1.1123288047332944,10,0,42,6.165762332707023
385,Norway,2003,Bondevik,0,NA,parliamentary,51.635,1.0990426079886253,10,0,56,6.173200515812027
385,Norway,2009,Stoltenberg,0,NA,parliamentary,58.529,1.022219194925319,10,0,50,6.22843802262439
385,Norway,2017,Solberg,0,NA,parliamentary,58.03,0.9815197572501886,10,0,56,6.322540104961493
390,Denmark,1945,Buhl,0,NA,parliamentary,9.1,1.0607296887749154,10,0,64,6.065291051081823
390,Denmark,1946,Kristensen,0,NA,parliamentary,9.49,1.0950336933444107,10,0,66,6.076731278087431
390,Denmark,1949,Hedtoft,0,NA,parliamentary,10.552,1.1088459679283749,10,0,46,6.106811284064015
390,Denmark,1952,Eriksen,0,NA,parliamentary,11.106,1.0614952306310095,10,0,50,6.126635532365593
390,Denmark,1954,Hedtoft,0,NA,parliamentary,11.69,1.0663528724937514,10,0,51,6.145296604752011
390,Denmark,1957,Hansen,0,NA,parliamentary,12.495,1.0755048287971904,10,0,51,6.160141352908289
390,Denmark,1961,Kampmann,0,NA,parliamentary,14.902,1.142931648054976,10,0,51,6.1920741043375935
390,Denmark,1965,Krag,0,NA,parliamentary,17.616,1.1368975398198105,10,0,51,6.2250731482699555
390,Denmark,1969,Baunsgaard,0,NA,parliamentary,20.974,1.148316452231043,10,0,49,6.238974804252187
390,Denmark,1972,Krag,0,NA,parliamentary,22.387,1.0921873018041313,10,0,58,6.275753996115452
390,Denmark,1973,Jorgensen,0,NA,parliamentary,22.94,1.0820142256098713,10,0,50,6.281657215375014
390,Denmark,1974,Hartling,0,NA,parliamentary,22.855,1.046685229625016,10,0,60,6.285156026847784
390,Denmark,1978,Jorgensen,0,NA,parliamentary,24.75,1.0593583070812218,10,0,55,6.298759890693902
390,Denmark,1987,Schluter,0,NA,parliamentary,29.473,1.0841241815640403,10,0,58,6.299906509122422
390,Denmark,1997,Nyrup Rasmussen,0,NA,parliamentary,35.887,1.0831718550981848,10,0,54,6.330170002524502
390,Denmark,2005,Fogh Rasmussen,0,NA,parliamentary,41.95,1.0490857074263764,10,0,52,6.3562014063016345
390,Denmark,2010,Lars Løkke Rasmussen,0,NA,parliamentary,42.856,0.996275821667186,10,0,46,6.380905281322861
390,Denmark,2013,Thorning-Schmidt,0,NA,parliamentary,43.187,1.0039332555360803,10,0,47,6.3944048037930346
390,Denmark,2017,Lars Løkke Rasmussen,0,NA,parliamentary,46.948,1.0658324290209362,10,0,53,6.42236670609072
395,Iceland,1945,Thors,0,NA,parliamentary,8.758,NA,NA,0,53,2.77340089234034
395,Iceland,1948,Stefansson,0,NA,parliamentary,8.988,NA,NA,0,54,2.7546793016962132
395,Iceland,1950,Thors,0,NA,parliamentary,9.106,1.0227323779145514,NA,0,58,2.7372853263705452
395,Iceland,1951,Steinthorsson,0,NA,parliamentary,9.008,1.0038782151294965,NA,0,58,2.738708722056003
395,Iceland,1955,Thors,0,NA,parliamentary,10.985,1.159611527499208,NA,0,63,2.8276094361598494
395,Iceland,1957,Jonasson,0,NA,parliamentary,11.331,1.1017657811831512,NA,0,61,2.8674442532524598
395,Iceland,1959,Jonsson,0,NA,parliamentary,12.002,1.0792583134003562,NA,0,57,2.9101743851923443
395,Iceland,1961,Thors,0,NA,parliamentary,12.299,1.053357314148681,NA,0,69,2.945333315970139
395,Iceland,1967,Benediktsson,0,NA,parliamentary,16.411,1.1032605042016808,NA,0,59,3.0566862528909886
395,Iceland,1971,Hafstein,0,NA,parliamentary,18.876,1.1485664216521443,NA,0,56,3.1003625226320737
395,Iceland,1973,Johannesson,0,NA,parliamentary,21.158,1.2034993515505905,NA,0,60,3.1259268552118176
395,Iceland,1976,Hallgrimsson,0,NA,parliamentary,23.054,1.1078114788759466,NA,0,51,3.1571280725767914
395,Iceland,1979,Johannesson,0,NA,parliamentary,26.686,1.1360578969774373,NA,0,66,3.1844085959859534
395,Iceland,1979,Groendal,0,NA,parliamentary,26.686,1.1360578969774373,NA,0,55,3.1844085959859534
395,Iceland,1981,Thoroddsen,0,NA,parliamentary,28.599,1.1198605998903595,NA,0,71,3.210521020485447
395,Iceland,1985,Hermannsson,0,NA,parliamentary,29.814,1.0460612184750115,NA,0,57,3.245089231684104
395,Iceland,1988,Palsson,0,NA,parliamentary,32.96,1.0935633709356338,NA,0,41,3.28327683655178
395,Iceland,1990,Hermannsson,0,NA,parliamentary,32.719,1.0288087841322147,NA,0,62,3.305750525851424
395,Iceland,1998,Oddsson,0,NA,parliamentary,37.092,1.1247771187365818,NA,0,50,3.3813007499476986
395,Iceland,2005,Halldor Asgrimsson,0,NA,parliamentary,44.539,1.0914762952688561,NA,0,58,3.463483367746433
395,Iceland,2007,Hilmar Haarde,0,NA,parliamentary,47.44,1.1032045021161805,NA,0,56,3.505407235562586
395,Iceland,2011,Sigurdardottir,0,NA,parliamentary,43.848,0.949666464523954,NA,0,69,3.5321379209227515
395,Iceland,2014,Gunnlaugsson,0,NA,parliamentary,46.093,1.0348257142728854,NA,0,39,3.5548336434848715
395,Iceland,2016,Johannsson,0,NA,parliamentary,50.542,1.1110231824037071,NA,0,54,3.5806258686736823
395,Iceland,2017,Benediktsson,0,NA,parliamentary,52.421,1.1193844997458906,NA,0,47,3.59514553136348
402,Cape Verde,1983,Pires,0,NA,dominant-party,1.836,1.1174680462568474,-4,0,49,3.4741380060638707
402,Cape Verde,1995,Veiga,0,NA,parliamentary,2.644,1.176994301994302,8,0,46,3.717466910965849
402,Cape Verde,2000,do Rosario,0,NA,parliamentary,3.792,1.2365486206221874,8,0,50,3.823978367535551
402,Cape Verde,2008,Neves,0,NA,parliamentary,5.687,1.1910945419511583,10,0,48,3.9481427617345055
404,Guinea-Bissau,1977,Cabral,0,NA,dominant-party,1.468,0.994041170097508,-7,0,46,4.392385297989586
404,Guinea-Bissau,1988,Vieira,1,Yes,personal,1.416,1.0521622826571557,-8,0,49,4.608693970161708
404,Guinea-Bissau,1999,Mane,0,NA,personal,1.461,0.9283263438810522,5,2,59,4.838691699480437
404,Guinea-Bissau,1999,Sanha,0,NA,personal,1.461,0.9283263438810522,5,2,52,4.838691699480437
404,Guinea-Bissau,2001,Kumba Iala,0,NA,presidential,1.436,0.9404060248853963,5,0,48,4.883846831024809
404,Guinea-Bissau,2003,Correia Seabra,0,NA,presidential,1.379,0.9563106796116505,-1,0,56,4.9245689249914415
404,NA,2004,Henrique Pereira Rosa,0,NA,presidential,1.384,0.9702748177229389,-1,0,58,4.943462194391223
404,Guinea-Bissau,2007,Vieira,0,NA,presidential,1.368,0.9874404504114336,6,0,68,5.011987712499411
404,Guinea-Bissau,2009,Raimundo Perreira,0,NA,presidential,1.377,1.001017737714452,6,0,53,5.058548883710254
404,NA,2010,Sanha,0,NA,presidential,1.398,1.0173191675156454,6,0,54,5.0853468935541635
404,NA,2012,Raimundo Pereira,0,NA,presidential,1.405,1.0109368254425097,1,0,57,5.137737731872486
404,NA,2012,Mamadu Ture Kuruma,0,NA,presidential,1.405,1.0109368254425097,1,0,65,5.137737731872486
404,NA,2013,Manuel Serifo Nhamadjo,0,NA,presidential,1.408,1.007729745204695,1,0,55,5.158422915393977
404,Guinea-Bissau,2017,Vaz,0,NA,presidential,1.599,1.1056562024616237,6,0,60,5.268430160387828
411,Equatorial Guinea,1966,Bonifacio Ondo Edu,0,NA,presidential,1.992,1.1710758377425043,NA,0,2965,3.369534701153314
411,Equatorial Guinea,1972,Macias Nguema,1,Yes,personal,2.212,1.0427076458942208,-7,4,48,3.3895970235958344
411,Equatorial Guinea,1995,Nguema Mbasogo,1,Yes,personal,2.884,1.3030905476233507,-5,0,53,3.8600136652673145
420,Gambia,1979,Jawara,0,NA,dominant-party,2.407,0.974336139896373,8,0,55,4.216576944100117
420,Gambia,2005,Jammeh,0,NA,personal,2.34,1.0165073848827106,-5,0,63,5.123118383892887
432,Mali,1964,Keita,0,NA,dominant-party,0.645,0.8879405286343612,-7,0,49,6.255813379478777
432,Mali,1985,Traore,1,Yes,personal,0.83,1.0765239948119325,-7,0,49,6.68508786429689
432,Mali,1991,Amadou Toure,0,NA,personal,0.984,1.1256005490734386,4,1,43,6.812253780877633
432,Mali,1997,Konare,0,NA,presidential,1.222,1.1709467228823303,5,0,51,7.000155775214467
432,Mali,2007,Amadou Toure,0,NA,presidential,1.687,1.0705673308795531,7,0,59,7.273084268414536
432,Mali,2012,Amadou Sanogo,0,NA,presidential,1.869,1.0385641253611912,5,1,40,7.434686114785922
432,Mali,2012,Dioncounda Traore,0,NA,presidential,1.869,1.0385641253611912,5,1,70,7.434686114785922
432,Mali,2017,Ibrahim Boubacar Keita,0,NA,presidential,2.252,1.1405996758508914,5,1,72,7.575135832905049
433,Senegal,1970,Senghor,0,NA,dominant-party,2.365,0.9347826086956523,-7,0,64,6.125689449199213
433,Senegal,1990,Diouf,0,NA,dominant-party,2.283,0.9738099300460673,-1,0,55,6.719592696563173
433,Senegal,2008,Abdoulaye Wade,1,No,presidential,2.544,1.0330544952489238,7,0,82,7.184695109602005
433,Senegal,2018,Sall,0,NA,presidential,3.122,1.1189964157706092,7,0,73,7.435765399848178
434,Benin,1961,Maga,0,NA,personal,1.438,1.033342914630641,2,0,45,5.500952041230706
434,Benin,1963,Soglo,0,NA,personal,1.435,1.0139909553420012,-7,0,51,5.541498811598753
434,Benin,1964,Apithy,0,NA,personal,1.48,1.0375771172181716,-7,0,51,5.565339994740798
434,Benin,1965,Congacou,0,NA,military,1.527,1.060122188281033,-7,0,52,5.5904495226734285
434,Benin,1966,Soglo,0,NA,military,1.555,1.066090771973125,-7,0,54,5.6120070402720055
434,Benin,1968,Alley,0,NA,military,1.597,1.055100422832981,-7,0,38,5.66296395235214
434,Benin,1969,Zinsou,0,NA,military,1.629,1.053686934023286,-7,0,51,5.687666642770017
434,Benin,1969,Kouandete,0,NA,military,1.629,1.053686934023286,-7,0,30,5.687666642770017
434,Benin,1970,Paul-Emile de Souza,0,NA,military,1.66,1.0534331767990863,-2,0,40,5.7119887112033005
434,NA,1971,Maga,0,NA,personal,1.673,1.0440589116325512,-2,0,55,5.732978751646481
434,Benin,1972,Ahomadegbe,0,NA,personal,1.71,1.051660516605166,-7,0,55,5.761101246008566
434,Benin,1983,Kerekou,1,Yes,personal,1.666,0.9880204009014352,-7,0,50,6.038670123147176
434,Benin,1993,"Soglo, N",0,NA,presidential,1.649,1.0281830652201023,6,0,59,6.354396127413613
434,Benin,2001,Kerekou,0,NA,presidential,1.951,1.084732569776493,6,0,68,6.6137318089696615
434,Benin,2011,Yayi Boni,0,NA,presidential,2.129,1.01294128841945,7,0,59,6.915263025192391
435,Mauritania,1969,Ould Daddah,0,NA,personal,2.643,1.1269827733242366,-7,0,45,4.874242669190701
435,Mauritania,1978,Ould Mohamed Salek,0,NA,personal,2.858,0.9824006599752511,-7,3,42,5.0900193233503215
435,Mauritania,1979,Ould Bouceif,0,NA,personal,2.883,0.9820820275241858,-7,3,46,5.118975366463074
435,Mauritania,1979,Ould Sidi,0,NA,personal,2.883,0.9820820275241858,-7,3,45,5.118975366463074
435,Mauritania,1979,Ould Ahmed Louly,0,NA,personal,2.883,0.9820820275241858,-7,3,36,5.118975366463074
435,Mauritania,1982,Ould Haidalla,0,NA,personal,2.712,0.9417974718710933,-7,0,42,5.200390265590498
435,Mauritania,1995,Sidi Ahmed Taya,0,NA,personal,2.819,1.0340400557552638,-6,0,54,5.523522790740663
435,NA,2006,Ould Mohamed Vall,0,NA,presidential,3.318,1.1718584445857174,-3,0,53,5.800782135574152
435,Mauritania,2007,Ould Cheikh Abdellahi,0,NA,presidential,3.331,1.127929026141135,4,0,69,5.822110546938319
435,Mauritania,2008,Ould Abdel Aziz,0,NA,presidential,3.303,1.0737273259215916,-5,0,52,5.845345692311262
435,Mauritania,2009,dit M'Bare,0,NA,personal,3.252,1.0239294710327456,-2,0,63,5.871500697704998
435,Mauritania,2014,Ould Abdel Aziz,0,NA,personal,3.523,1.0413833875258647,-2,0,58,6.006769329148808
436,Niger,1967,Diori,0,NA,dominant-party,1.848,0.9854948805460751,-3,0,51,6.1436533036217
436,Niger,1981,Kountche,0,NA,military,1.507,1.0276868521549372,-7,0,50,6.506868673516138
436,Niger,1990,Seibou,0,NA,military,1.085,0.9556103575832305,-4,1,50,6.754292862247488
436,Niger,1994,Ousmane,0,NA,presidential,0.98,0.9304975313330802,6,1,44,6.887994310818204
436,Niger,1997,Mainassara,0,NA,personal,0.936,0.9537395557367028,-3,1,48,6.992539344019728
436,Niger,1999,Wanke,0,NA,personal,0.954,0.9958246346555324,5,0,45,7.06542803472598
436,Niger,2009,Mamadou Tandja,1,No,presidential,0.969,1.0260482846251588,-3,0,71,7.4252857747727745
436,Niger,2010,Djibo,0,NA,presidential,0.994,1.0425844346549191,3,0,45,7.461755902778351
436,Niger,2016,Issoufou,0,NA,presidential,1.103,1.046092564491654,5,0,64,7.690510046792749
437,Cote D'Ivoire,1977,Houphouet-Boigny,0,NA,dominant-party,3.516,1.0905030705291237,-9,0,72,6.647990532837282
437,Cote D'Ivoire,1996,Konan Bedie,0,NA,dominant-party,2.577,1.0366049879324215,-6,0,62,7.389000484272954
437,Cote D'Ivoire,2000,Guei,0,NA,personal,2.508,0.9706633640374641,4,2,59,7.490696333967119
437,Cote D'Ivoire,2005,Laurent Gbagbo,1,Yes,personal,2.254,0.9397931954636424,4,2,60,7.605237549446885
437,Cote D'Ivoire,2017,Ouattara,0,NA,presidential,3.578,1.1907614483493079,4,0,75,7.910973884359603
438,Guinea,1971,Toure,0,NA,dominant-party,1.841,0.9784226190476191,-9,0,49,6.109822972751348
438,Guinea,1984,Beavogui,0,NA,dominant-party,1.845,0.9628431270222315,-7,0,61,6.366777960581971
438,Guinea,2001,Conte,1,Yes,personal,1.903,0.9858060505594695,-1,1,67,6.8138038756228445
438,Guinea,2008,Sompare,0,NA,personal,1.876,1.0210079460106671,-1,0,64,6.941099141844983
438,Guinea,2009,Dadis Camara,0,NA,military,1.85,1.0052162573353618,-1,0,45,6.958859905573038
438,Guinea,2010,Sekouba Konate,0,NA,military,1.897,1.0284072427626585,1,0,44,6.984650577216508
439,Burkina Faso (Upper Volta),1963,Yameogo,0,NA,personal,1.02,0.9990205680705192,-7,0,42,6.266754528785732
439,Burkina Faso (Upper Volta),1974,Lamizana,1,Yes,personal,1.104,0.9920920201294033,-4,0,58,6.422192836708437
439,Burkina Faso (Upper Volta),1972,Gerard Kango Ouedraogo,0,NA,personal,1.131,1.0213111793389924,-4,0,47,6.383879876031672
439,Burkina Faso (Upper Volta),1977,Lamizana,0,NA,personal,1.134,1.019967620075553,4,0,61,6.487228815961109
439,Burkina Faso (Upper Volta),1981,Zerbo,0,NA,military,1.209,1.0390168442763836,-7,0,49,6.579612257936287
439,Burkina Faso (Upper Volta),1983,J. P. Ouedraogo,0,NA,personal,1.185,0.9883236030025021,-7,0,41,6.621261833167077
439,Burkina Faso (Upper Volta),1985,Sankara,0,NA,personal,1.221,1.0215863453815262,-7,0,36,6.672804799403893
439,Burkina Faso (Upper Volta),1997,Campaore,1,Yes,personal,1.362,1.0812956494125119,-5,0,46,7.015190740450221
439,Burkina Faso (Upper Volta),2014,Traore,0,NA,personal,1.901,1.0676176569695608,0,0,57,7.532388045004919
439,Burkina Faso (Upper Volta),2014,Zida,0,NA,personal,1.901,1.0676176569695608,0,0,57,7.532388045004919
439,Burkina Faso (Upper Volta),2015,Kafando,0,NA,presidential,1.935,1.05946123521682,6,0,58,7.5591774532627385
439,Burkina Faso (Upper Volta),2019,Roch Marc Christian Kabore,0,NA,presidential,2.285,1.128283626308513,NA,0,62,7.655125931762437
450,Liberia,1949,Tubman,1,Yes,dominant-party,1.584,1.0020242914979758,-6,0,54,4.509870006133767
450,Liberia,1975,Tolbert,0,NA,dominant-party,2.37,0.968849644346333,-6,0,62,5.15078556685851
450,Liberia,1985,Doe,0,NA,personal,1.634,0.8751071122536418,-6,2,34,5.427361205146943
450,NA,1992,Sawyer,0,NA,personal,0.53,0.4342838413634874,0,4,47,5.366690712835543
450,NA,1994,Kpormapkor,0,NA,personal,0.307,0.387822132390096,0,4,50,5.364165966657279
450,NA,1996,Sankawulo,0,NA,personal,0.309,0.6857523302263648,0,4,53,5.430288167081932
450,Liberia,1997,Ruth Perry,0,NA,personal,0.429,1.1818181818181819,0,4,58,5.52216467017049
450,Liberia,2000,Taylor,0,NA,personal,0.909,2.024498886414254,0,1,52,5.718999440461062
450,Liberia,2003,Moses Zeh Blah,0,NA,personal,0.813,0.987609329446064,6,1,56,5.7562041322025355
450,NA,2004,Bryant,0,NA,presidential,0.794,0.9051527587779299,6,0,55,5.779539087055447
450,Liberia,2012,Johnson Sirleaf,0,NA,presidential,1.034,1.0925612848689772,6,0,74,6.0717349211712515
451,Sierra Leone,1962,"Margai,M",0,NA,parliamentary,1.29,0.9450549450549451,6,0,67,5.523650518935239
451,Sierra Leone,1965,"Margai, A",0,NA,parliamentary,1.407,1.0646186440677965,6,0,55,5.5824619394196455
451,Sierra Leone,1967,Lansana,0,NA,parliamentary,1.404,1.0315944158706833,-7,0,45,5.603040904854669
451,Sierra Leone,1967,Juxon-Smith,0,NA,parliamentary,1.404,1.0315944158706833,-7,0,34,5.603040904854669
451,Sierra Leone,1971,Stevens,1,Yes,dominant-party,1.612,1.0934744268077603,-6,0,66,5.682034356118599
451,Sierra Leone,1989,Momoh,0,NA,dominant-party,1.558,0.9969285897107756,-7,0,52,6.089292010439357
451,Sierra Leone,1994,Strasser,0,NA,military,1.428,0.9603227975790182,-7,3,29,6.108943091967303
451,Sierra Leone,1996,Bio,0,NA,military,1.224,0.8608805739203826,4,3,32,6.095243312458102
451,Sierra Leone,1996,Kabbah,0,NA,military,1.224,0.8608805739203826,4,3,64,6.095243312458102
451,Sierra Leone,1997,Koroma,0,NA,presidential,1.106,0.8096632503660324,5,3,37,6.095234298170456
451,Sierra Leone,2002,Kabbah,0,NA,presidential,1.13,1.101149873319041,5,0,70,6.2160510568567515
451,Sierra Leone,2012,Bai Koroma,0,NA,presidential,1.615,1.1993167978612802,7,0,59,6.497047954436027
452,Ghana,1964,Nkrumah,1,Yes,dominant-party,3.304,1.0224670421489137,-9,0,55,6.740840820934357
452,Ghana,1967,Ankrah,0,NA,military,3.059,0.9429135071820481,-4,0,52,6.8179684175328115
452,Ghana,1969,Afrifa,0,NA,military,3.13,0.9915732116834568,-4,0,33,6.866626987557774
452,Ghana,1970,Busia,0,NA,parliamentary,3.26,1.0442693317957588,4,0,57,6.882344133308687
